"latitude","longitude","latlng_geom","postcount","usercount"
"51.53333333","-0.08333333","0101000020E6100000694B04475555B5BFBF1B3D4444C44940",4,1
"41.13286002","22.51504208","0101000020E6100000F0A939CCD9833640476CA08E01914440",4,1
"45.61505858","9.12556924","0101000020E6100000FE5D869C4A402240B31C533DBACE4640",4,1
"59.33010871","18.05821997","0101000020E6100000C51F0381E70E324091C9900041AA4D40",4,1
"53.98878","11.20544","0101000020E61000009A94826E2F6926402D78D15790FE4A40",4,4
"40.5570112","8.31518235","0101000020E6100000880DBB945FA12040BBC09B244C474440",4,1
"47.6303","12.1275","0101000020E6100000E17A14AE474128409B559FABADD04740",4,1
"55.9546","-3.2087","0101000020E6100000CF66D5E76AAB09C07C61325530FA4B40",4,4
"53.4667","-2.2333","0101000020E61000002041F163CCDD01C088855AD3BCBB4A40",4,3
"53.0965","8.77265","0101000020E61000004182E2C7988B21403108AC1C5A8C4A40",4,1
"53.23485447","-0.54047866","0101000020E610000052591CE7994BE1BF16FC15B60F9E4A40",4,2
"51.50760726","-0.12786627","0101000020E61000003AACF403EC5DC0BFC2745246F9C04940",4,4
"53.34845068","-6.24800205","0101000020E6100000245DD83FF4FD18C03A6F29089AAC4A40",4,4
"48.12955723","11.58367015","0101000020E610000086CD5BD0D62A2740BAE7D05495104840",4,1
"53.86995063","8.70813373","0101000020E6100000C8161781906A2140077ED08A5AEF4A40",4,1
"52.3767","10.7627","0101000020E61000008351499D808625409C33A2B437304A40",4,1
"50.1154","8.6709","0101000020E6100000D6C56D3480572140ADFA5C6DC50E4940",4,4
"51","5","0101000020E610000000000000000014400000000000804940",4,1
"45.86666667","12.1","0101000020E610000033333333333328407417F6EEEEEE4640",4,3
"40.41672621","-3.68433691","0101000020E6100000622A3FA185790DC003ABD14857354440",4,1
"43.78343","11.21911","0101000020E61000000074982F2F702640475A2A6F47E44540",4,4
"45.81072","9.08715","0101000020E61000005BB1BFEC9E2C2240481B47ACC5E74640",4,1
"54.38184291","10.97870478","0101000020E6100000E713FDCA18F525406A547D3AE0304B40",4,4
"48.86726233","2.40802043","0101000020E61000004F991737A04303408E33B873026F4840",4,1
"51.50777778","-0.09916667","0101000020E61000004FD380A4FC62B9BF245EBFDCFEC04940",4,4
"52.48828435","-1.90261474","0101000020E61000002D0053271C71FEBF0633011A803E4A40",4,1
"51.50538967","-0.12485951","0101000020E6100000EC690BF8CAF6BFBF7031D49BB0C04940",4,1
"55.70450543","12.59744935","0101000020E61000006D8896E1E43129402ADAE23B2DDA4B40",4,2
"53.81","-1.49","0101000020E6100000D7A3703D0AD7F7BF48E17A14AEE74A40",4,1
"50.84726","4.34888","0101000020E6100000F7E978CC40651140BF9A0304736C4940",4,2
"54.13393073","13.61607313","0101000020E6100000B696F2EF6D3B2B40C4A364A424114B40",4,1
"51.5172809","-0.1305163","0101000020E61000007F260C14C2B4C0BF382CB24236C24940",4,1
"41.84692488","12.4844543","0101000020E61000002AD0DD640AF8284066E2D20868EC4440",4,1
"38.3901532","27.1615314","0101000020E6100000F046301F5A293B400237418AF0314340",4,1
"42.46427778","14.21418889","0101000020E6100000DF6E8B2AAA6D2C4004AE4C746D3B4540",4,1
"48.1364","11.5775","0101000020E610000048E17A14AE2727405396218E75114840",4,1
"54.40434","10.21837","0101000020E6100000E4DA5031CE6F2440793BC269C1334B40",4,2
"44.3504393","11.2172915","0101000020E6100000C765DCD4406F2640D75DEA31DB2C4640",4,1
"51.50389272","0.04973459","0101000020E61000000D580FEBCF76A93FD78B808E7FC04940",4,1
"51.60631539","-0.01364964","0101000020E6100000B5A637AB57F48BBF458E21BE9BCD4940",3,3
"51.51385","-0.11665","0101000020E61000000612143FC6DCBDBF598638D6C5C14940",3,3
"37.8833","23.7333","0101000020E610000024287E8CB9BB3740454772F90FF14240",3,3
"41.9024734","12.45701837","0101000020E610000078A4D14FFEE928404541953F84F34440",3,3
"48.874892","2.363386","0101000020E610000014984EEB36E802401AC40776FC6F4840",3,2
"51.61894","0.07511","0101000020E61000005F419AB1683AB33FD717096D39CF4940",3,1
"40.65923759","-3.75708194","0101000020E6100000B289E5F9800E0EC003ACB8E561544440",3,1
"52.36639857","4.89459325","0101000020E6100000B0E3BF4010941340C0B9F925E62E4A40",3,1
"39.6225","20.8875","0101000020E61000003333333333E3344048E17A14AECF4340",3,3
"40.43","-3.677778","0101000020E610000018963FDF166C0DC0D7A3703D0A374440",3,1
"55.6762","12.5805","0101000020E6100000F0A7C64B3729294011C7BAB88DD64B40",3,1
"46.04065676","11.15227626","0101000020E61000007C506927F74D2640D9479F3D34054740",3,1
"38.4167","23.5167","0101000020E6100000DCD7817346843740211FF46C56354340",3,3
"44.302353","8.477405","0101000020E6100000CDE49B6D6EF420407A6CCB80B3264640",3,2
"39.13504873","25.92972175","0101000020E610000040A19E3E02EE3940B15BDB4649914340",3,1
"51.50707303","-0.16324997","0101000020E6100000A58A1C0160E5C4BF4E44E0C4E7C04940",3,3
"42.36186126","9.49197234","0101000020E610000056AC6DCCE3FB2240D6B14278512E4540",3,1
"40.43243","-3.70541","0101000020E6100000BF2B82FFADA40DC096E7C1DD59374440",3,1
"51.5912468","-0.0693198","0101000020E6100000551BF741F1BEB1BFADEEA2F9ADCB4940",3,3
"46.46666667","6.76666667","0101000020E610000039554A1111111B4041E4C2BBBB3B4740",3,1
"53.2719","-9.04889","0101000020E6100000F0332E1C081922C026E4839ECDA24A40",3,3
"59.33741","26.35303","0101000020E6100000C381902C605A3A40F3AB394030AB4D40",3,1
"54.15424115","11.76165152","0101000020E610000087B22230F785274045798B2CBE134B40",3,2
"43.32295801","-1.98514344","0101000020E6100000F9B38AC425C3FFBF337725B056A94540",3,2
"39.15788922","26.82256831","0101000020E61000000E2D36D693D23A403E25C6B635944340",3,1
"40.54112043","-3.61443039","0101000020E61000008ABFF57A5AEA0CC013062B6F43454440",3,1
"48.13503","11.68779","0101000020E61000001C08C902266027404CFDBCA948114840",3,1
"44.06767039","10.08706877","0101000020E61000004F4E1F47942C244092FA5F6CA9084640",3,1
"40.4288903","-3.7059526","0101000020E610000098350C7ACAA50DC02B099AE0E5364440",3,1
"41.37904924","2.19169312","0101000020E610000048250A6796880140D4AF7CAF84B04440",3,3
"50.10142143","14.43297121","0101000020E61000007D1E0667AEDD2C40567B9E60FB0C4940",3,1
"36.71753861","14.83088983","0101000020E6100000A6DB4C646AA92D409DC81F4ED85B4240",3,3
"45.0833","6.7","0101000020E6100000CDCCCCCCCCCC1A40DFE00B93A98A4640",3,3
"53.4743885","-2.2419302","0101000020E61000006351C71979EF01C09C8C2AC3B8BC4A40",3,1
"52.47955234","13.3892512","0101000020E610000086DBEBEE4BC72A40988298F8613D4A40",3,1
"54.40289","13.61239","0101000020E61000007DCB9C2E8B392B4056F146E691334B40",3,1
"53.8001","-1.5481","0101000020E610000069006F8104C5F8BFCAC342AD69E64A40",3,2
"48.21375","16.38","0101000020E6100000E17A14AE476130408FC2F5285C1B4840",3,1
"43.5421","-5.6634","0101000020E610000065AA605452A716C0AF94658863C54540",3,3
"51.53958","-0.10355","0101000020E61000006E3480B74082BABFB0C91AF510C54940",3,1
"38.19568812","-1.74637089","0101000020E610000059C8339A22F1FBBFD0CEED4E0C194340",3,1
"40.42407","-3.69848","0101000020E6100000D847A7AE7C960DC07C9BFEEC47364440",3,1
"54.40145861","13.61413529","0101000020E61000002CBDD3F06F3A2B40E552E8FE62334B40",3,1
"41.7254","1.82373","0101000020E6100000CBBE2B82FF2DFD3F5B423EE8D9DC4440",3,1
"40.8528","14.2454","0101000020E610000076E09C11A57D2C40B003E78C286D4440",3,3
"36.72436972","-3.52684736","0101000020E6100000B578A9BFFB360CC06CCEA025B85C4240",3,1
"54.38286255","13.69843579","0101000020E6100000D5CF386099652B407C8ED9A301314B40",3,3
"51.5","-0.11666667","0101000020E6100000CAE72EECDDDDBDBF0000000000C04940",3,3
"55.6763","12.5681","0101000020E610000017B7D100DE222940742497FF90D64B40",3,1
"43.2569","-2.9236","0101000020E61000004FAF9465886307C0D42B6519E2A04540",3,2
"40.60288384","23.09027874","0101000020E6100000F7D2EB811C1737401F0B344C2B4D4440",3,2
"51.5008","-0.1265","0101000020E6100000FED478E92631C0BF1CEBE2361AC04940",3,2
"54.5958","5.9349","0101000020E6100000211FF46C56BD1740787AA52C434C4B40",3,1
"39.4692","-0.3768","0101000020E6100000CC7F48BF7D1DD8BF40A4DFBE0EBC4340",3,1
"43.4833","-1.56667","0101000020E610000037FDD98F1411F9BF12143FC6DCBD4540",3,1
"48.85432","2.37771","0101000020E61000002FFA0AD28C050340CC28965B5A6D4840",3,2
"41.007932","28.978144","0101000020E610000054C72AA567FA3C40C24B70EA03814440",3,3
"50.906944","-1.404722","0101000020E6100000228C9FC6BD79F6BFD7A6B1BD16744940",3,3
"51.53693467","0.71060924","0101000020E61000001F22C1964FBDE63F89DE7746BAC44940",3,2
"51.4702401","-0.1126449","0101000020E61000002DAA8FD14BD6BCBF4662DDD330BC4940",3,1
"40.50821","-5.40524","0101000020E6100000C91F0C3CF79E15C005C078060D414440",3,1
"41.38701095","2.16822409","0101000020E61000004A9827DF85580140D1B8269389B14440",3,3
"37.28782178","13.52845991","0101000020E6100000EB641D4C920E2B4098161658D7A44240",3,1
"45.4720821","9.1735788","0101000020E6100000CF8E0A52DF5822407543AE2F6DBC4640",3,3
"42.6833","23.3167","0101000020E6100000A9A44E4013513740ACADD85F76574540",3,3
"40.410905","-3.692897","0101000020E6100000DBF813950D8B0DC0A661F88898344440",3,3
"41.38229959","2.17734775","0101000020E61000004A27124C356B014080296631EFB04440",3,3
"52.41656651","-4.08522094","0101000020E610000001F07828445710C08987280D52354A40",3,3
"40.44321413","-3.73031825","0101000020E610000028603B18B1D70DC0D0BC983DBB384440",3,1
"51.4391572","7.0022051","0101000020E6100000A389C10D42021C40C6E6994D36B84940",3,1
"42.37291841","9.52982768","0101000020E61000002A3BDC92450F23405E835BCABB2F4540",3,1
"43.4647","-3.80444","0101000020E610000001C11C3D7E6F0EC0C139234A7BBB4540",3,3
"52.9533","-1.15028","0101000020E6100000D6E253008C67F2BF6EA301BC057A4A40",3,3
"50.922778","1.813889","0101000020E6100000B22FD978B005FD3FF1BBE9961D764940",3,2
"42.5","27.4667","0101000020E61000000F0BB5A679773B400000000000404540",3,2
"44.494887","11.342616","0101000020E6100000342C465D6BAF2640971B0C75583F4640",3,1
"51.52333333","-0.15833333","0101000020E61000004EBF1B3D4444C4BFDEA02896FCC24940",3,3
"52.2661","10.5228","0101000020E610000096B20C71AC0B254099BB96900F224A40",3,1
"51.49267907","-0.1196921","0101000020E610000082ED163724A4BEBF6F89961B10BF4940",3,2
"50.9401","6.95768","0101000020E61000001422E010AAD41B401C7C613255784940",3,1
"50.80999","4.32601","0101000020E610000004ADC090D54D1140240B98C0AD674940",3,3
"40.3218","-3.8647","0101000020E610000042CF66D5E7EA0EC029ED0DBE30294440",3,1
"43.1122","12.3889","0101000020E61000002CD49AE61DC728403C4ED1915C8E4540",3,2
"43.2905","5.4245","0101000020E6100000A69BC420B0B2154077BE9F1A2FA54540",3,3
"53.56142","6.74661","0101000020E61000005C77F35487FC1A4000A94D9CDCC74A40",3,1
"51.5919","-0.290767","0101000020E6100000D462F030ED9BD2BF4F401361C3CB4940",3,1
"40.41978215","-3.69026105","0101000020E6100000F89EDB95A7850DC0E8D8E66BBB354440",3,3
"38.10635","15.64264","0101000020E6100000F0332E1C08492F40FDF675E09C0D4340",3,1
"51.5396","-0.1608","0101000020E6100000BE30992A1895C4BFF775E09C11C54940",3,2
"45.40067985","9.07736778","0101000020E61000006EBAE9BF9C27224046F5317A49B34640",3,1
"40.41909027","-3.69238683","0101000020E6100000B73F381B028A0DC064DCFDBFA4354440",3,3
"40.47222222","-3.56083333","0101000020E6100000ADDA562F967C0CC019AC17C7713C4440",3,2
"51.9833","5.91667","0101000020E6100000B4E55C8AABAA174012143FC6DCFD4940",3,3
"40.47214457","-3.94042573","0101000020E6100000DD55D5ECFD850FC02691B73B6F3C4440",3,1
"53.3833","-1.4667","0101000020E6100000F2B0506B9A77F7BF454772F90FB14A40",3,3
"51.52610441","-0.13399995","0101000020E61000008933750DE926C1BF9E9DA96357C34940",3,3
"38.3167","23.6333","0101000020E61000008A8EE4F21FA23740545227A089284340",3,1
"55.950078","-3.195592","0101000020E6100000B5DFDA89929009C01553E9279CF94B40",3,2
"37.9779246","23.71347146","0101000020E61000005254CB10A6B63740197A1FA22CFD4240",3,1
"40.8678","29.1331","0101000020E6100000FC1873D712223D4002BC0512146F4440",3,1
"52.61371732","1.26789867","0101000020E61000009BABA41D5049F43FC331054A8E4E4A40",3,1
"46.79334503","9.82021245","0101000020E6100000480BE1E2F2A32340A62577548C654740",3,2
"53.0833","8.8","0101000020E61000009A99999999992140DFE00B93A98A4A40",3,2
"40.419113","-3.694781","0101000020E6100000B20E4757E98E0DC00B2AAA7EA5354440",3,3
"53.68035388","-1.50177146","0101000020E61000003E42AC824107F8BF422700D615D74A40",3,1
"51.51840833","-0.14369167","0101000020E6100000A2C6AD177D64C2BF78A943345BC24940",3,1
"41.38477176","2.12816562","0101000020E6100000F6F852B27B060140EBCF763340B14440",3,1
"43.6119","3.8772","0101000020E6100000DC68006F81040F4011363CBD52CE4540",3,3
"40.9397","24.4019","0101000020E61000002D431CEBE26638408E06F01648784440",3,1
"51.5033","0.1195","0101000020E6100000643BDF4F8D97BE3FD50968226CC04940",3,3
"40.83105384","14.24401045","0101000020E6100000B5430DF0EE7C2C40F301E4F85F6A4440",3,3
"54.3667","13.7","0101000020E61000006666666666662B40BBB88D06F02E4B40",3,3
"51.514136","-0.1298012","0101000020E61000009AA37D62539DC0BF1FD95C35CFC14940",3,1
"48.8667","2.23333","0101000020E6100000CB67791EDCDD0140BBB88D06F06E4840",3,1
"40.66724724","22.83371086","0101000020E610000021052E136ED53640B912895B68554440",3,1
"50.9433401","6.8775061","0101000020E61000007A2986F590821B40B0404F5EBF784940",3,1
"52.6284317","-1.1600412","0101000020E61000009733805C878FF2BF85A22F7370504A40",3,1
"51.4333","5.98333","0101000020E6100000E5B33C0FEEEE1740ACADD85F76B74940",3,1
"51.9235","4.4752","0101000020E61000009F3C2CD49AE6114091ED7C3F35F64940",3,2
"40.41842","-3.69659","0101000020E6100000DFC325C79D920DC004FF5BC98E354440",3,3
"53.34500489","-6.26502872","0101000020E61000005C9A53B0630F19C04AC1C71E29AC4A40",3,1
"41.3825","2.17694444","0101000020E61000008112B8D8616A0140295C8FC2F5B04440",3,3
"41.1484893","-8.62440745","0101000020E6100000EC415255B23F21C029A787B201934440",3,1
"41.7392616","12.2783003","0101000020E610000019EF7D607D8E28402598C51FA0DE4440",3,1
"42.42095","12.1098199","0101000020E610000065E65D503A38284027A089B0E1354540",3,1
"40.4811","22.3136","0101000020E61000008E06F01648503640840D4FAF943D4440",3,1
"51.51501165","-0.14331858","0101000020E6100000252C01634358C2BF8DE7D8E6EBC14940",3,3
"59.40202052","17.94257438","0101000020E6100000C125F88D4CF1314047DC8C6875B34D40",3,2
"50.9433927","6.8774805","0101000020E6100000CB82893F8A821B407FE48C17C1784940",3,1
"53.4793","-2.2463","0101000020E6100000D50968226CF801C0857CD0B359BD4A40",3,3
"52.08283802","5.0851823","0101000020E6100000D0CA62073A571440F861AD6F9A0A4A40",3,2
"37.40153956","-6.00498424","0101000020E6100000812EAF961A0518C00820F7A565B34240",3,2
"52.4833","13.3667","0101000020E6100000EBE2361AC0BB2A4012143FC6DC3D4A40",3,1
"48.8530366","2.33613168","0101000020E61000000DFF65CE65B0024041A5A54D306D4840",3,1
"38.11183552","13.36411715","0101000020E6100000515326906DBA2A40307756A0500E4340",3,1
"49.238","6.99931","0101000020E61000005743E21E4BFF1B405839B4C8769E4840",3,1
"53.5651","9.9663","0101000020E6100000E63FA4DFBEEE23401C7C613255C84A40",3,1
"51.54481655","-0.10279236","0101000020E61000005E897AA09950BABFE748788CBCC54940",3,3
"51.52415207","-0.07311123","0101000020E61000006A01D2E56AB7B2BFEE633F6A17C34940",3,2
"54.4333","12.5833","0101000020E61000007B832F4CA62A2940ACADD85F76374B40",3,1
"41.9333","25.9","0101000020E61000006666666666E63940ACADD85F76F74440",3,1
"53.395309","-2.591566","0101000020E61000007F677BF486BB04C040683D7C99B24A40",3,1
"46.22666667","6.14055556","0101000020E610000045E2F5CBED8F1840225FD769031D4740",3,3
"44.242","28.62086","0101000020E6100000026553AEF09E3C40E5D022DBF91E4640",3,1
"40.89864409","-4.00617131","0101000020E6100000717E9AC5510610C097A500C506734440",3,1
"48.89075885","2.39387784","0101000020E61000005C5ACB6CA9260340B0AFD06204724840",3,1
"59.3654","17.8899","0101000020E6100000DDB5847CD0E33140ADFA5C6DC5AE4D40",3,1
"37.97829","23.73217","0101000020E6100000C11C3D7E6FBB37407E00529B38FD4240",3,2
"54.40134","13.61472","0101000020E6100000ED647094BC3A2B40CF49EF1B5F334B40",3,3
"41.43087","2.16956308","0101000020E610000019AC59E3435B0140EC6987BF26B74440",3,2
"40.4238118","-3.6719812","0101000020E6100000F536ECAD37600DC057540E773F364440",3,2
"50.1153","8.67139","0101000020E61000000FB9196EC0572140499D8026C20E4940",3,1
"37.92928522","23.93786127","0101000020E6100000C4D51AAD17F0374030476ED1F2F64240",3,2
"53.0333","-1.46667","0101000020E61000009D6340F67A77F7BF787AA52C43844A40",3,1
"51.46461231","-3.16493037","0101000020E61000002F238A03C75109C06F628A6A78BB4940",3,1
"51.52194444","-0.07166667","0101000020E610000045FCDC33BF58B2BF84104E13CFC24940",3,3
"45.43967326","4.38745022","0101000020E61000007AE91EC0BF8C11401750A03647B84640",3,2
"53.9595718","-1.0793082","0101000020E6100000C1DFD4ACD844F1BFF994AD3FD3FA4A40",3,1
"38.90767","1.42714","0101000020E6100000DA03ADC090D5F63FB9C7D2872E744340",3,3
"37.942475","23.667297","0101000020E61000000BB8E7F9D3AA374018265305A3F84240",3,1
"51.47993","-0.06091","0101000020E61000001DACFF73982FAFBF452FA3586EBD4940",3,2
"36.8933","27.2889","0101000020E61000007DD0B359F5493B4027C286A757724240",3,3
"50.8351426","12.900735","0101000020E6100000A1B94E232DCD29408A3FE5F3E56A4940",3,1
"44.8386","-0.5783","0101000020E61000008CDB68006F81E2BF7A36AB3E576B4640",3,2
"55.70405389","12.59635776","0101000020E6100000E6D4E7CD55312940F61518701EDA4B40",3,1
"55.92603489","-4.46438805","0101000020E6100000E49C7D8A88DB11C0A2C0AF4F88F64B40",3,1
"54.45374146","12.57023283","0101000020E61000003BE9B78EF523294008C53D33143A4B40",3,3
"52.58447339","-2.13912357","0101000020E6100000AB057AD1EC1C01C054B72706D04A4A40",3,2
"44.29616","28.61941","0101000020E6100000BBD05CA7919E3C4012312592E8254640",3,1
"41.65388889","26.49027778","0101000020E6100000340E37D8827D3A4045E292A1B2D34440",3,2
"40.41861111","-3.69166667","0101000020E6100000D810FB8888880DC09C98810C95354440",3,3
"52.2167","6.9","0101000020E61000009A99999999991B4088855AD3BC1B4A40",3,3
"51.4833","7.21667","0101000020E6100000E71890BDDEDD1C4012143FC6DCBD4940",3,3
"40.4273894","-3.6702287","0101000020E61000008AB95ADDA05C0DC01BD423B2B4364440",3,1
"51.50779725","-0.09961163","0101000020E61000007CB826D52580B9BFD7DF1280FFC04940",3,3
"40.41257183","-3.71822228","0101000020E610000052DE9E52EBBE0DC0E98C5A27CF344440",3,1
"38.7","-9.18333333","0101000020E6100000CA3BC1DDDD5D22C09A99999999594340",3,3
"38.7136261","-9.13629766","0101000020E6100000527190CEC84522C038899C19585B4340",3,1
"37.9784925","23.6987426","0101000020E61000006F5287CBE0B23740CE70033E3FFD4240",3,1
"40.41893","-3.694","0101000020E61000005A643BDF4F8D0DC01AA88C7F9F354440",3,2
"42.76401424","-7.90691801","0101000020E6100000E269641DAFA01FC0393DF737CB614540",3,3
"55.70449","12.59739","0101000020E610000036EA211ADD312940F52D73BA2CDA4B40",3,2
"54","-2","0101000020E610000000000000000000C00000000000004B40",3,2
"37.23497465","15.19502738","0101000020E610000061D9F5A0DA632E40CC913AA6139E4240",3,1
"40.41688","-3.70225","0101000020E610000091ED7C3F359E0DC0A12DE7525C354440",3,3
"51.5086","-0.136667","0101000020E61000009DA1B8E34D7EC1BF705F07CE19C14940",3,2
"52.6333","1.75","0101000020E6100000000000000000FC3F454772F90F514A40",3,1
"49.93097104","7.51207846","0101000020E610000082BEBA4B5E0C1E405C291D0F2AF74840",3,3
"51.59899557","0.06977628","0101000020E610000036F4A2B8DBDCB13FA8CC07E3ABCC4940",3,1
"39.3333","26.1833","0101000020E6100000575BB1BFEC2E3A40DFE00B93A9AA4340",3,3
"46.71361111","8.18305556","0101000020E6100000181A5775B95D204092C1DD9B575B4740",3,3
"51.51","-0.13444444","0101000020E610000098EA76B47935C1BFE17A14AE47C14940",3,3
"36.75323","3.041962","0101000020E6100000E4654D2CF0550840DC2E34D769604240",3,2
"41.64514","-0.88402","0101000020E61000004451A04FE449ECBFB4AB90F293D24440",3,1
"52.07908003","4.3134036","0101000020E61000006FCB91DFEC401140F04E5F4B1F0A4A40",3,1
"52.11881983","4.34677054","0101000020E6100000A61002D117631140AFFBF97C350F4A40",3,1
"51","10","0101000020E610000000000000000024400000000000804940",3,3
"48.88972","2.39389","0101000020E610000082C5E1CCAF2603406E4C4F58E2714840",3,1
"54.0585611","13.99928817","0101000020E610000000DCF2B2A2FF2B40ADA81CEE7E074B40",3,2
"41.1125","16.8736","0101000020E61000001DC9E53FA4DF304066666666668E4440",3,3
"54.38368","13.69925","0101000020E6100000BC74931804662B408C101E6D1C314B40",3,1
"51.51348833","-0.14031284","0101000020E610000000238169C5F5C1BF241D50FCB9C14940",3,2
